make,year,fuel,hp,cylinders,transmission,drive ,doors,type,style,hwympg,citympg,mc_performance,mc_high_performance,mc_crossover,mc_exotic,mc_luxury,mc_flex_fuel,mc_hybrid,mc_tuned,msrp
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,29,20,1,0,0,0,1,0,0,0,40445
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,29,20,1,0,0,0,1,0,0,0,46935
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,all wheel drive,2,Compact,Coupe,26,18,1,1,0,0,1,1,0,0,51435
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,28,18,1,1,0,0,1,1,0,0,45150
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,21,1,0,0,0,1,0,0,0,47095
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,29,20,1,0,0,0,1,0,0,0,48205
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,all wheel drive,2,Compact,Coupe,26,18,1,1,0,0,1,1,0,0,47750
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,28,18,1,1,0,0,1,1,0,0,50325
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,21,1,0,0,0,1,0,0,0,41920
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,21,1,0,0,0,1,0,0,0,44935
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,29,20,1,0,0,0,1,0,0,0,44520
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,22,1,0,0,0,1,0,0,0,47605
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,22,1,0,0,0,1,0,0,0,41920
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,30,20,1,1,0,0,1,0,0,0,48675
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,30,22,1,0,0,0,1,0,0,0,48715
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,22,1,0,0,0,1,0,0,0,45445
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,30,20,1,1,0,0,1,0,0,0,45150
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,30,22,1,0,0,0,1,0,0,0,40445
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,Compact,Coupe,28,19,1,1,0,0,1,0,0,0,47750
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,30,22,1,0,0,0,1,0,0,0,47445
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,Compact,Coupe,28,19,1,1,0,0,1,0,0,0,50675
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,22,1,0,0,0,1,0,0,0,37995
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,Compact,Coupe,28,19,1,1,0,0,1,0,0,0,51945
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,30,22,1,0,0,0,1,0,0,0,44520
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,30,20,1,1,0,0,1,0,0,0,50835
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,30,22,1,0,0,0,1,0,0,0,43395
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,22,1,0,0,0,1,0,0,0,37595
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,all wheel drive,2,Compact,Coupe,30,22,1,0,0,0,1,0,0,0,39995
Cadillac,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,30,20,1,1,0,0,1,0,0,0,49495
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,31,22,1,0,0,0,1,0,0,0,41395
Cadillac,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,30,20,1,1,0,0,1,0,0,0,46995
Cadillac,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,Compact,Coupe,27,19,1,1,0,0,1,0,0,0,48995
Cadillac,2016,premium unleaded ,464,6,MANUAL,rear wheel drive,2,Compact,Coupe,23,17,1,1,0,0,1,0,0,1,62665
Cadillac,2016,premium unleaded ,464,6,MANUAL,rear wheel drive,4,Compact,Sedan,23,17,1,1,0,0,1,0,0,1,60465
Cadillac,2017,premium unleaded ,464,6,MANUAL,rear wheel drive,2,Compact,Coupe,23,16,1,1,0,0,1,0,0,1,62895
Cadillac,2017,premium unleaded ,464,6,MANUAL,rear wheel drive,4,Compact,Sedan,23,16,1,1,0,0,1,0,0,1,60695
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Compact,Sedan,28,20,1,0,0,0,1,0,0,0,41340
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Compact,Sedan,30,21,1,0,0,0,1,0,0,0,39340
Cadillac,2015,regular unleaded,202,4,AUTOMATIC,rear wheel drive,4,Compact,Sedan,33,21,0,0,0,0,1,0,0,0,33215
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Compact,Sedan,30,21,1,0,0,0,1,0,0,0,45615
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,rear wheel drive,4,Compact,Sedan,28,18,1,1,0,0,1,1,0,0,47615
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,rear wheel drive,4,Compact,Sedan,28,18,1,1,0,0,1,1,0,0,44660
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Compact,Sedan,28,20,1,0,0,0,1,0,0,0,46715
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Compact,Sedan,28,20,1,0,0,0,1,0,0,0,37245
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,rear wheel drive,4,Compact,Sedan,28,18,1,1,0,0,1,1,0,0,41340
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,all wheel drive,4,Compact,Sedan,26,18,1,1,0,0,1,1,0,0,46660
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,all wheel drive,4,Compact,Sedan,26,18,1,1,0,0,1,1,0,0,48715
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Compact,Sedan,28,20,1,0,0,0,1,0,0,0,44660
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Compact,Sedan,30,21,1,0,0,0,1,0,0,0,35245
Cadillac,2015,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Compact,Sedan,30,21,1,0,0,0,1,0,0,0,42660
Cadillac,2015,regular unleaded,202,4,AUTOMATIC,rear wheel drive,4,Compact,Sedan,33,21,0,0,0,0,1,0,0,0,37340
Cadillac,2015,regular unleaded,321,6,AUTOMATIC,all wheel drive,4,Compact,Sedan,26,18,1,1,0,0,1,1,0,0,43340
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,30,20,1,1,0,0,1,0,0,0,41340
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,22,1,0,0,0,1,0,0,0,46110
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,30,20,1,1,0,0,1,0,0,0,45155
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,22,1,0,0,0,1,0,0,0,39340
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28,19,1,1,0,0,1,0,0,0,47155
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,22,1,0,0,0,1,0,0,0,43155
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,22,1,0,0,0,1,0,0,0,37245
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,30,20,1,1,0,0,1,0,0,0,48110
Cadillac,2016,regular unleaded,202,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,32,22,0,0,0,0,1,0,0,0,37340
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,22,1,0,0,0,1,0,0,0,35245
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28,19,1,1,0,0,1,0,0,0,43340
Cadillac,2016,regular unleaded,202,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,32,22,0,0,0,0,1,0,0,0,33215
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,22,1,0,0,0,1,0,0,0,47210
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,22,1,0,0,0,1,0,0,0,41340
Cadillac,2016,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,22,1,0,0,0,1,0,0,0,45155
Cadillac,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28,19,1,1,0,0,1,0,0,0,49210
Cadillac,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,30,20,1,1,0,0,1,0,0,0,46995
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,22,1,0,0,0,1,0,0,0,40395
Cadillac,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,30,20,1,1,0,0,1,0,0,0,43995
Cadillac,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,27,19,1,1,0,0,1,0,0,0,45995
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,22,1,0,0,0,1,0,0,0,34595
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,22,1,0,0,0,1,0,0,0,36595
Cadillac,2017,premium unleaded ,272,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,22,1,0,0,0,1,0,0,0,38395
Oldsmobile,2001,premium unleaded ,250,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1,0,0,0,0,0,0,0,34794
Oldsmobile,2001,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,17,0,0,0,0,0,0,0,0,30619
Oldsmobile,2002,regular unleaded,215,6,AUTOMATIC,front wheel drive,4,Large,Sedan,25,16,0,0,0,0,0,0,0,0,31615
Oldsmobile,2002,premium unleaded ,250,8,AUTOMATIC,front wheel drive,4,Large,Sedan,24,16,1,0,0,0,0,0,0,0,35085
Oldsmobile,2003,premium unleaded ,250,8,AUTOMATIC,front wheel drive,4,Large,Sedan,24,15,1,0,0,0,0,0,0,0,34725
Chevrolet,2010,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,45815
Chevrolet,2010,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,35725
Chevrolet,2010,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,38830
Chevrolet,2011,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,39405
Chevrolet,2011,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,46195
Chevrolet,2011,regular unleaded,320,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,39350
Chevrolet,2011,regular unleaded,320,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,49500
Chevrolet,2011,regular unleaded,320,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,42455
Chevrolet,2011,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,36300
Chevrolet,2012,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,40195
Chevrolet,2012,regular unleaded,320,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,43245
Chevrolet,2012,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,47000
Chevrolet,2012,regular unleaded,320,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,39850
Chevrolet,2012,regular unleaded,320,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,36800
Chevrolet,2012,regular unleaded,320,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,0,0,1,0,0,1,0,0,50305
Toyota,2015,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,37800
Toyota,2015,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,41700
Toyota,2015,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,36470
Toyota,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,36650
Toyota,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,38100
Toyota,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,41950
Toyota,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,42550
Toyota,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,38700
Toyota,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,0,0,0,0,0,0,1,0,37250
Toyota,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1,0,0,0,0,0,0,0,37170
Toyota,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,0,0,0,0,0,0,0,0,32285
Toyota,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1,0,0,0,0,0,0,0,39980
Toyota,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1,0,0,0,0,0,0,0,36080
Toyota,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,0,0,0,0,0,0,0,0,34140
Toyota,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1,0,0,0,0,0,0,0,37050
Toyota,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,0,0,0,0,0,0,0,0,35850
Toyota,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1,0,0,0,0,0,0,0,40450
Toyota,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,0,0,0,0,0,0,0,0,32650
Toyota,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,0,0,0,0,0,0,0,0,34400
Toyota,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,1,0,0,0,0,0,0,0,41050
Toyota,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,1,0,0,0,0,0,0,0,37650
Toyota,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,0,0,0,0,0,0,0,0,33250
Toyota,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,0,0,0,0,0,0,0,0,36450
Toyota,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,0,0,0,0,0,0,0,0,35000
Dodge,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,19,1,0,0,0,0,1,0,0,25995
Dodge,2012,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,20,0,0,0,0,0,0,0,0,21495
Dodge,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,19,1,0,0,0,0,1,0,0,23995
Dodge,2012,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,0,0,0,0,0,1,0,0,18995
Dodge,2013,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,19,1,0,0,0,0,1,0,0,25695
Dodge,2013,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,21,0,0,0,0,0,1,0,0,19795
Dodge,2013,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,20,0,0,0,0,0,1,0,0,22595
Dodge,2014,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,21,0,0,0,0,0,1,0,0,20595
Dodge,2014,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,19,1,0,0,0,0,1,0,0,25795
Dodge,2014,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,20,0,0,0,0,0,1,0,0,23295
Lamborghini,2014,premium unleaded ,700,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,16,10,1,1,0,1,0,0,0,0,441600
Lamborghini,2014,premium unleaded ,700,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,18,11,1,1,0,1,0,0,0,0,397500
Lamborghini,2014,premium unleaded ,720,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,16,10,1,1,0,1,0,0,0,0,548800
Lamborghini,2014,premium unleaded ,720,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,18,11,1,1,0,1,0,0,0,0,497650
Lamborghini,2015,premium unleaded ,700,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,16,10,1,1,0,1,0,0,0,0,441600
Lamborghini,2015,premium unleaded ,700,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,18,11,1,1,0,1,0,0,0,0,397500
Lamborghini,2015,premium unleaded ,720,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,16,10,1,1,0,1,0,0,0,0,548800
Lamborghini,2015,premium unleaded ,720,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,18,11,1,1,0,1,0,0,0,0,497650
Lamborghini,2016,premium unleaded ,700,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,17,10,1,1,0,1,0,0,0,0,443800
Lamborghini,2016,premium unleaded ,750,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,18,11,1,1,0,1,0,0,0,0,535500
Lamborghini,2016,premium unleaded ,750,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,18,11,1,1,0,1,0,0,0,0,490700
Lamborghini,2016,premium unleaded ,700,12,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,18,11,1,1,0,1,0,0,0,0,399500
Chevrolet,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,27,0,0,0,0,0,0,0,0,11965
Chevrolet,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Compact,Sedan,34,27,0,0,0,0,0,0,0,0,15365
Chevrolet,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,27,0,0,0,0,0,0,0,0,14100
Chevrolet,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Compact,Sedan,34,27,0,0,0,0,0,0,0,0,11965
Chevrolet,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Compact,Sedan,34,27,0,0,0,0,0,0,0,0,14100
Chevrolet,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,27,0,0,0,0,0,0,0,0,15365
Chevrolet,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,0,0,0,0,0,0,0,0,15365
Chevrolet,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,Sedan,35,27,0,0,0,0,0,0,0,0,11965
Chevrolet,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,Sedan,35,27,0,0,0,0,0,0,0,0,14100
Chevrolet,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,0,0,0,0,0,0,0,0,12115
Chevrolet,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,Sedan,35,27,0,0,0,0,0,0,0,0,15365
Chevrolet,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,0,0,0,0,0,0,0,0,14250
Chevrolet,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,0,0,0,0,0,0,0,0,15365
Chevrolet,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,0,0,0,0,0,0,0,0,12115
Chevrolet,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,Sedan,35,27,0,0,0,0,0,0,0,0,11965
Chevrolet,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,0,0,0,0,0,0,0,0,14250
Chevrolet,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,Sedan,35,27,0,0,0,0,0,0,0,0,15365
Chevrolet,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,Sedan,35,27,0,0,0,0,0,0,0,0,14100
Lincoln,2003,premium unleaded ,302,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,17,12,0,0,0,0,1,0,0,0,45125
Lincoln,2003,premium unleaded ,302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,17,12,0,0,0,0,1,0,0,0,42175
Lincoln,2003,premium unleaded ,302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,17,12,0,0,0,0,1,0,0,0,39485
Lincoln,2003,premium unleaded ,302,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,17,12,0,0,0,0,1,0,0,0,42435
Lincoln,2004,premium unleaded ,302,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,16,12,0,0,0,0,1,0,0,0,45705
Lincoln,2004,premium unleaded ,302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,17,12,0,0,0,0,1,0,0,0,42755
Lincoln,2004,premium unleaded ,302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,17,12,0,0,0,0,1,0,0,0,40290
Lincoln,2004,premium unleaded ,302,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,16,12,0,0,0,0,1,0,0,0,43240
Lincoln,2005,premium unleaded ,302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,17,11,0,0,0,0,1,0,0,0,40635
Lincoln,2005,premium unleaded ,302,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,16,11,0,0,0,0,1,0,0,0,43585
Hyundai,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,19,1,0,0,0,0,0,0,0,38200
Hyundai,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,20,1,0,0,0,0,0,0,0,34000
Hyundai,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,20,1,0,0,0,0,0,0,0,34100
Hyundai,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,19,1,0,0,0,0,0,0,0,39300
Hyundai,2017,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,20,1,0,0,0,0,0,0,0,34100
Hyundai,2017,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,19,1,0,0,0,0,0,0,0,39300
Pontiac,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,0,0,1,0,0,0,0,0,23820
Pontiac,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,17,0,0,1,0,0,0,0,0,20870
Pontiac,2004,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,0,0,1,0,0,0,0,0,24190
Pontiac,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,17,0,0,1,0,0,0,0,0,21275
Pontiac,2005,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,0,0,1,0,0,0,0,0,24445
Pontiac,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,17,0,0,1,0,0,0,0,0,21530
Bentley,2010,premium unleaded ,500,8,AUTOMATIC,rear wheel drive,2,Large,Convertible,15,9,1,1,0,1,1,0,0,0,363000
Bentley,2007,premium unleaded ,450,8,AUTOMATIC,rear wheel drive,2,Large,Convertible,15,10,0,0,0,1,1,0,0,0,329990
Bentley,2008,premium unleaded ,450,8,AUTOMATIC,rear wheel drive,2,Large,Convertible,15,9,1,0,0,1,1,0,0,0,329990
Bentley,2009,premium unleaded ,450,8,AUTOMATIC,rear wheel drive,2,Large,Convertible,15,9,1,0,0,1,1,0,0,0,334990
Mazda,2007,regular unleaded,207,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,17,14,0,0,0,0,0,0,0,0,26590
Mazda,2007,regular unleaded,148,6,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,21,16,0,0,0,0,0,0,0,0,19675
Mazda,2007,regular unleaded,143,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,26,21,0,0,0,0,0,0,0,0,15535
Mazda,2007,regular unleaded,148,6,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,21,16,0,0,0,0,0,0,0,0,19040
Mazda,2007,regular unleaded,148,6,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,21,16,0,0,0,0,0,0,0,0,21430
Mazda,2007,regular unleaded,207,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,0,0,0,0,0,0,0,0,22045
Mazda,2008,regular unleaded,207,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,17,14,0,0,0,0,0,0,0,0,26590
