origin_country,year,fuel,hp,cylinders,transmission,drive,doors,style,mc_performance,mc_high_performance,mc_crossover,mc_luxury,mc_flex_fuel,mc_hybrid,mc_tuned,msrp,avgmpg
American,2017,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Car,0,0,0,1,0,0,0,47515,21.5
Japanese,2017,regular unleaded,137,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,18750,31
Japanese,2017,regular unleaded,137,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19490,32
Japanese,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18965,36
Japanese,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18965,33.5
Japanese,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19665,35
Japanese,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19895,33
Japanese,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,17550,31.5
Japanese,2015,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16950,32.5
Japanese,2015,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,21495,32.5
Japanese,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22025,33.5
Japanese,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22955,33
Japanese,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19195,33
Japanese,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22725,35
Japanese,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18565,33.5
Japanese,2016,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19135,36
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19135,33.5
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20065,33
Japanese,2016,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,17300,32.5
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23125,33
Japanese,2016,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,21665,32.5
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22195,33.5
Japanese,2016,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19835,35
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20635,33
Japanese,2016,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22895,35
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,17900,31.5
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18735,33.5
Japanese,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19365,33
Japanese,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22680,31.5
Japanese,2017,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21300,35
Japanese,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18500,32
Japanese,2017,regular unleaded,132,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,21665,31
Japanese,2017,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19335,35
Japanese,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21900,31.5
Japanese,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21825,32
Japanese,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18935,32
Japanese,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20445,31.5
American,2014,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,53000,23
American,2014,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,57000,23
American,2014,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,62000,23
American,2014,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,58000,23
American,2015,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,68160,23
American,2015,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,64160,23
American,2015,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,83000,18.5
American,2015,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,63160,23
American,2015,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,64000,23
American,2015,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,55000,23
American,2015,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,87650,18.5
American,2015,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,73450,23
American,2015,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,64450,23
American,2015,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,69450,23
American,2015,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,60000,23
American,2015,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,59000,23
American,2015,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,82270,18.5
American,2015,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,86270,18.5
American,2015,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,91650,18.5
American,2015,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,79000,18.5
American,2015,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,68450,23
American,2015,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,59160,23
American,2016,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,88345,18.5
American,2016,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,79400,18.5
American,2016,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,70145,23
American,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,65145,23
American,2016,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,83400,18.5
American,2016,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,82965,18.5
American,2016,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,68855,23
American,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,59855,23
American,2016,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,64400,23
American,2016,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,74145,23
American,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,63855,23
American,2016,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,86965,18.5
American,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,59400,23
American,2016,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,92345,18.5
American,2016,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,60400,23
American,2016,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,64855,23
American,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,69145,23
American,2016,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,55400,23
American,2017,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,87015,18.5
American,2017,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,59905,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,74195,20.5
American,2017,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,65195,20.5
American,2017,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,88395,18.5
American,2017,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,59450,20.5
American,2017,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,55450,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,70195,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,68905,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,65450,20.5
American,2017,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,79450,18.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,69905,20.5
American,2017,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,69195,20.5
American,2017,premium unleaded ,455,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,63905,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,69450,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,60450,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,79195,20.5
American,2017,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,92395,18.5
American,2017,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,83450,18.5
American,2017,premium unleaded ,650,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,1,83015,18.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,73905,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,64450,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,64905,20.5
American,2017,premium unleaded ,460,8,MANUAL,rear wheel drive,2,Car,1,1,0,0,0,0,0,75195,20.5
Japanese,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,26470,26
Japanese,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23120,27
Japanese,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,30620,26
Japanese,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,29370,27
Japanese,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,24370,26
Japanese,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,29120,26
Japanese,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,29820,26
Japanese,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,28570,27
Japanese,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25220,27
Japanese,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,27870,27
Japanese,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,32895,29.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23445,30.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,30895,29.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25545,30.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,29395,29.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,24695,29.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,26795,29.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,28145,30.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,31645,30.5
Japanese,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,29645,30.5
Japanese,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27295,28
Japanese,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,31245,28
Japanese,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,32095,29.5
Japanese,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25845,28
Japanese,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,28445,29.5
Japanese,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,29945,29.5
Japanese,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25045,28
Japanese,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,24545,29.5
Japanese,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25995,29.5
Japanese,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,33395,28
Japanese,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23745,29.5
Japanese,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,29745,28
Japanese,2014,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,20645,37.5
Japanese,2014,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,19995,34.5
Japanese,2014,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,23340,34.5
Japanese,2014,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,21840,34.5
Japanese,2014,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,22490,37.5
Japanese,2014,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,23990,37.5
Japanese,2015,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,21990,34.5
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,24140,37.5
Japanese,2015,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,23490,34.5
Japanese,2015,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,20145,34.5
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,20795,37.5
Japanese,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,22640,37.5
Japanese,2016,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,22140,34.5
Japanese,2016,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,24440,34.5
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,22790,37.5
Japanese,2016,regular unleaded,130,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,1,0,20295,34.5
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,25090,37.5
Japanese,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,1,0,20945,37.5
American,2006,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,29145,19
American,2006,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,38545,19
American,2006,premium unleaded ,330,6,AUTOMATIC,rear wheel drive,2,Car,1,1,0,0,0,0,1,49470,18.5
American,2006,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,34195,19
American,2006,premium unleaded ,330,6,AUTOMATIC,rear wheel drive,2,Car,1,1,0,0,0,0,1,45170,18.5
American,2006,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,34185,19
American,2007,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,38955,19
American,2007,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,34595,19
American,2007,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,29510,19
American,2007,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,34560,19
American,2008,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,39130,19
American,2008,premium unleaded ,215,6,MANUAL,rear wheel drive,2,Car,1,0,0,0,0,0,0,34735,19
Japanese,2013,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,33540,25
Japanese,2013,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Car,0,0,1,0,0,0,0,37090,23.5
Japanese,2013,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,30890,25
Japanese,2013,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,33015,26.5
Japanese,2013,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,35640,25
Japanese,2013,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,27230,26.5
Japanese,2013,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Car,0,0,1,0,0,0,0,34990,23.5
Japanese,2013,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,30915,26.5
Japanese,2014,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,33690,25
Japanese,2014,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,33165,26.5
Japanese,2014,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,31065,26.5
Japanese,2014,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,27380,26.5
Japanese,2014,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,35790,25
Japanese,2014,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Car,0,0,1,0,0,0,0,35140,23.5
Japanese,2014,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Car,0,0,1,0,0,0,0,37240,23.5
Japanese,2014,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,31040,25
Japanese,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,33315,26.5
Japanese,2015,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Car,0,0,1,0,0,0,0,37390,23.5
Japanese,2015,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,35940,25
Japanese,2015,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,31190,25
Japanese,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,31215,26.5
Japanese,2015,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Car,0,0,1,0,0,0,0,35290,23.5
Japanese,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,27530,26.5
Japanese,2015,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Car,0,0,1,0,0,0,0,33840,25
Japanese,2016,regular unleaded,160,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,1,0,26395,32
Japanese,2016,regular unleaded,148,4,MANUAL,all wheel drive,4,SUV,0,0,1,0,0,0,0,22395,27
Japanese,2016,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25095,30
Japanese,2016,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,23395,30
Japanese,2016,regular unleaded,148,4,MANUAL,all wheel drive,4,SUV,0,0,1,0,0,0,0,21595,27
Japanese,2016,regular unleaded,160,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,1,0,29995,32
Japanese,2017,regular unleaded,148,4,MANUAL,all wheel drive,4,SUV,0,0,1,0,0,0,0,22495,26.5
Japanese,2017,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,23495,29.5
Japanese,2017,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25195,29.5
Japanese,2017,regular unleaded,148,4,MANUAL,all wheel drive,4,SUV,0,0,1,0,0,0,0,21695,26.5
American,2009,regular unleaded,224,8,AUTOMATIC,rear wheel drive,4,Car,0,0,0,0,1,0,0,29205,20
American,2010,regular unleaded,224,8,AUTOMATIC,rear wheel drive,4,Car,0,0,0,0,1,0,0,29905,20
American,2011,regular unleaded,239,8,AUTOMATIC,rear wheel drive,4,Car,0,0,0,0,1,0,0,29905,20
American,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20195,35
American,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,17845,30.5
American,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24370,32
American,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23370,32
American,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,19165,32
American,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21470,32.5
American,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16120,30.5
American,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20195,32
American,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18970,28.5
American,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16170,30.5
American,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23270,32
American,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20095,35
American,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,17745,30.5
American,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20095,32
American,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24270,32
American,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18870,28.5
American,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,19065,32
American,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21370,32.5
American,2015,diesel,148,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,25660,36.5
American,2016,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19120,36
American,2016,regular unleaded,153,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,18120,35
American,2016,regular unleaded,153,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16620,35
American,2016,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21120,36
American,2016,regular unleaded,153,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,19820,35
American,2016,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23120,36
American,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21920,33.5
American,2017,regular unleaded,153,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,21240,32.5
American,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21450,35
American,2017,regular unleaded,153,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16975,33.5
American,2017,regular unleaded,153,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,18525,33.5
American,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23475,34
American,2017,regular unleaded,153,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20150,33.5
American,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19525,35
American,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23945,32.5
Japanese,2015,regular unleaded,134,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,1,0,1,0,32200,41.5
Japanese,2016,regular unleaded,134,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,1,0,1,0,31250,41.5
Japanese,2017,regular unleaded,134,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,1,0,1,0,31250,41.5
